id,gender,location,person,time,g_frontal,g_vertical,g_lateral,antenna,rssi,phase,freq,label
29471,1,1,47,255.75,1.1397,-0.059712,-0.10491,1,-58,0.61206,F2,3
26294,1,1,46,306.68,1.128,-0.048229,-0.10491,1,-61,0.76852,F2,3
3830,1,1,12,591.75,0.33066,-0.25493,0.90996,3,-60,1.1858,F2,3
46318,2,1,53,196.98,0.34238,0.96229,-0.047893,1,-58,1.7027,F2,1
66938,2,2,16,111.75,0.52999,0.22737,-0.92593,2,-54,6.2096,F2,3
30814,1,1,48,169.7,0.096148,0.82449,0.21438,1,-62,1.1536,F2,4
46666,2,1,53,224.28,1.0225,0.089569,-0.16192,1,-57.5,4.9256,F2,3
12001,2,1,40,369,-0.12663,0.93932,0.12315,2,-57,1.3652,F2,2
50517,1,1,57,21,1.1163,0.078086,-0.059296,4,-68,5.8429,F2,3
31008,1,1,48,183.88,1.3273,-0.082679,-0.047893,3,-56.5,1.1459,F2,3
25748,1,1,46,262.63,0.97555,0.68669,0.23718,2,-56.5,2.0877,F2,2
5444,1,1,19,170.75,1.0107,0.055119,0.83014,3,-54.5,5.9871,F2,3
23720,1,1,45,312.75,1.1397,-0.01378,-0.10491,1,-58.5,0.53076,F2,3
41610,2,1,51,412.33,1.0928,0.032153,-0.10491,3,-58,6.1559,F2,3
34834,2,1,50,78.4,0.37756,0.95081,-0.12771,2,-56,5.8077,F2,2
33761,1,1,49,177.03,0.47136,0.90487,0.020525,4,-57,5.5668,F2,1
59525,2,2,5,111.83,0.52999,0.1355,-0.93733,3,-59,5.6696,F2,3
55935,1,2,2,1533.8,0.45964,0.1355,-0.99434,3,-60,5.2416,F2,3
72167,1,2,21,141,1.1749,-0.11713,0.0091224,2,-59,5.306,F2,3
32934,2,1,49,126.08,1.1397,0.043636,-0.070699,1,-56.5,5.0851,F2,3
22789,1,1,45,209.75,0.62379,0.84746,0.054735,2,-57,0.7808,F2,2
3047,1,1,9,4,0.61207,0.85894,0.11175,4,-57,0.25617,F2,1
27113,2,1,47,19.6,0.1196,1.0312,0.020525,4,-57.5,0.073631,F2,1
11221,1,1,39,498.93,0.096148,0.82449,0.11175,2,-49,5.2892,F2,4
48211,2,1,53,296.6,1.2218,-0.01378,-0.082102,1,-57.5,4.9747,F2,3
47240,1,1,53,249.23,1.2921,-0.036746,-0.03649,3,-57.5,6.2157,F2,3
45450,2,1,53,155.5,0.41273,0.89339,0.38542,1,-60,4.1126,F2,1
43808,2,1,52,282.4,1.128,0.032153,-0.11631,3,-61.5,5.7432,F2,3
38219,2,1,50,397.13,0.29548,0.98526,-0.082102,1,-58,0.32981,F2,1
63245,1,2,14,896.75,0.57689,0.2044,-0.89172,3,-71,6.2142,F2,3
71472,1,2,20,606,1.1397,-0.10565,-0.03649,2,-59,5.3643,F2,3
6577,1,1,23,53.75,1.1045,-0.34679,-0.0022806,1,-60.5,3.8365,F2,3
34759,1,1,50,32.5,0.17823,1.0312,-0.23034,2,-56,5.9902,F2,2
36935,2,1,50,341.8,1.0928,0.19292,-0.03649,3,-57,6.07,F2,3
18537,1,1,44,79.4,1.3508,-0.11713,-0.013684,3,-56,5.1158,F2,3
6489,2,1,23,2.75,1.0459,-0.30086,-0.025087,1,-60.5,3.8871,F2,3
25282,1,1,46,197.2,0.79967,0.75559,0.16876,2,-59.5,0.81301,F2,2
70851,1,2,20,43.75,0.9521,0.02067,-0.24174,3,-68,0.38503,F2,3
31370,1,1,48,208.45,1.1866,-0.036746,-0.047893,1,-66,1.0124,F2,3
31011,1,1,48,183.98,1.3273,-0.082679,-0.047893,3,-56.5,1.1459,F2,3
21835,1,1,45,105.1,1.2452,-0.071196,-0.070699,3,-63,1.0462,F2,3
70691,1,2,19,564.25,1.2335,-0.11713,0.020525,2,-60.5,5.283,F2,3
36094,1,1,50,306.07,1.0576,0.22737,-0.03649,4,-60.5,4.4117,F2,3
61322,1,2,13,346.45,0.24858,0.42258,-1.0057,3,-63,4.3473,F2,3
805,1,1,3,237.25,0.7176,0.80152,-0.093505,2,-56.5,5.7632,F2,2
74599,2,2,25,88.25,0.13132,0.21588,-1.0057,2,-58.5,5.9242,F2,3
48209,1,1,53,296.5,1.2218,-0.01378,-0.082102,1,-57.5,4.9747,F2,3
39031,2,1,50,472.8,1.1632,0.055119,-0.10491,4,-65,4.7814,F2,3
38696,2,1,50,438.83,1.0694,0.10105,-0.082102,3,-59.5,0.14726,F2,3
544,1,1,2,174.25,0.62379,0.87042,0.020525,2,-57.5,1.5493,F2,2
46594,1,1,53,221.25,1.1397,0.02067,-0.11631,3,-57.5,6.2356,F2,3
11084,1,1,39,367,0.30721,1.0082,0.14596,1,-59,5.3873,F2,1
48119,2,1,53,291.6,1.339,-0.071196,-0.03649,3,-57,6.231,F2,3
6857,2,1,27,102,0.33066,0.97377,0.031928,3,-56.5,2.3501,F2,1
12536,2,1,41,314.25,-0.12663,0.98526,0.054735,4,-58,5.6819,F2,1
1643,1,1,5,89.75,0.9521,-0.16306,-0.23034,3,-49.5,3.996,F2,3
10386,1,1,38,417.5,1.2452,-0.18603,0.088944,4,-65,4.9072,F2,3
24586,1,1,46,87.45,1.1397,-0.059712,-0.093505,1,-66.5,1.7641,F2,3
42442,1,1,52,112.33,-0.044557,1.1805,-0.059296,2,-50.5,4.7691,F2,4
71160,1,2,20,464.75,1.1749,-0.15158,-0.070699,3,-62,0.22089,F2,3
47703,1,1,53,269.7,1.1514,0.02067,-0.11631,4,-65.5,6.2356,F2,3
9229,1,1,37,440,1.1749,-0.10565,-0.0022806,4,-64.5,1.6904,F2,3
21637,1,1,45,83.05,1.3156,-0.10565,-0.03649,1,-57,0.4786,F2,3
56444,2,2,2,1662.5,0.50654,0.10105,-0.98294,3,-62,1.5662,F2,3
12435,1,1,41,104.75,0.14305,0.98526,0.12315,2,-57,0.35588,F2,2
10904,2,1,39,223.5,1.3039,-0.18603,0.15736,3,-57.5,6.2249,F2,3
72182,1,2,21,148.25,1.0811,-0.059712,-0.03649,3,-60.5,6.1467,F2,3
37976,2,1,50,386.65,0.27203,0.98526,-0.059296,1,-58,0.084369,F2,1
24101,2,1,45,336.65,1.3625,-0.10565,-0.025087,1,-58.5,0.51235,F2,3
21881,1,1,45,112.53,1.0576,0.0091865,-0.16192,1,-57,0.51849,F2,3
23211,2,1,45,283.05,1.0459,0.055119,-0.15052,1,-58,0.62586,F2,3
56210,2,2,2,1599.5,0.55344,0.055119,-0.93733,2,-51.5,1.5156,F2,3
13354,1,1,42,24.5,0.049247,0.96229,0.20297,2,-59,5.0453,F2,2
7092,2,1,28,46.5,0.29548,0.97377,0.031928,1,-54,5.484,F2,1
34827,2,1,50,76.075,0.52999,0.88191,-0.03649,2,-55.5,5.8322,F2,2
44853,1,1,53,118.88,1.3508,-0.071196,0.020525,4,-66,5.846,F2,3
6032,2,1,19,373.25,1.0342,0.2733,-0.059296,4,-56,0.061359,F2,3
75127,2,2,27,452.25,0.58862,0.87042,-0.082102,1,-60,5.7033,F2,4
14688,1,1,42,545.5,-0.032831,1.0197,0.088944,1,-60,4.6265,F2,1
31927,2,1,49,18.825,0.40101,0.93932,0.0091224,2,-55.5,1.784,F2,2
27039,1,1,47,14.75,0.28376,0.96229,0.11175,4,-57.5,0.095107,F2,1
26878,1,1,47,2.575,0.38928,0.92784,0.13456,1,-61.5,5.5085,F2,1
34183,1,1,49,223.6,1.0107,0.2044,-0.16192,3,-57.5,0.61359,F2,3
47839,2,1,53,277.13,1.1045,0.032153,-0.12771,3,-57,6.2004,F2,3
30809,2,1,48,169.5,0.096148,0.82449,0.21438,1,-62,1.1536,F2,4
32899,1,1,49,123.88,0.96383,0.14698,-0.15052,4,-67,0.92346,F2,3
56031,1,2,2,1555.6,0.40101,0.14698,-1.0172,3,-60,2.0755,F2,3
22793,2,1,45,209.93,0.62379,0.84746,0.054735,2,-57,0.7808,F2,2
25854,1,1,46,274.8,1.0694,-0.01378,-0.17333,1,-59.5,0.6274,F2,3
73385,1,2,22,384.5,1.3625,-0.17454,0.054735,3,-61.5,0.12272,F2,3
46060,2,1,53,185.18,0.60034,0.87042,0.054735,4,-59.5,6.0331,F2,1
7449,1,1,33,71.5,0.18995,1.0082,-0.082102,2,-54,1.7717,F2,2
1320,1,1,4,217.75,0.99901,0.56038,-0.070699,2,-56.5,5.1803,F2,2
23922,2,1,45,324.43,0.97555,0.055119,-0.18473,1,-58.5,0.48474,F2,3
3076,1,1,9,16.075,0.67069,0.83597,0.14596,4,-57,0.36969,F2,1
34758,1,1,50,32.45,0.17823,1.0312,-0.23034,2,-56,5.9902,F2,2
15519,1,1,43,134.75,0.037521,0.89339,0.14596,1,-59.5,0.20862,F2,1
36518,2,1,50,324.05,1.1397,0.18143,-0.0022806,1,-57,5.2339,F2,3
59123,2,2,4,313.75,0.43619,0.36516,-0.92593,3,-64,1.0753,F2,3
16179,1,1,43,298.05,0.9052,-0.11713,0.020525,4,-68,4.4777,F2,3
46058,2,1,53,185.1,0.60034,0.87042,0.054735,4,-59.5,6.0331,F2,1
9091,1,1,37,345,0.14305,0.99674,0.10035,2,-58.5,0.65654,F2,2
35642,2,1,50,280.57,1.0459,0.33072,0.13456,1,-66,0.88511,F2,3
54428,1,2,2,414.38,0.1196,0.29627,-1.0628,3,-61.5,4.6848,F2,3
25430,1,1,46,218.88,0.7176,0.79004,0.11175,2,-57,0.77619,F2,2
41261,1,1,51,393.93,1.2101,-0.025263,-0.03649,3,-57.5,6.1068,F2,3
21556,2,1,45,75.925,1.0459,0.02067,-0.16192,1,-57.5,0.50008,F2,3
19061,2,1,44,137.68,0.025796,1.0082,0.043332,4,-58.5,6.2586,F2,1
71337,1,2,20,547.75,1.0928,-0.082679,-0.059296,3,-61,0.046019,F2,3
69145,2,2,17,782.25,0.51826,0.1355,-0.94873,2,-53.5,0.092039,F2,3
18150,2,1,44,36.075,1.0342,0.032153,-0.16192,3,-58,2.1062,F2,3
7845,2,1,36,171,0.23685,0.98526,0.14596,2,-57,4.7906,F2,2
58546,1,2,4,0,0.18995,0.14698,-0.99434,3,-59.5,1.511,F2,3
40056,2,1,51,247.4,1.1045,0.066602,-0.16192,3,-62,5.8675,F2,3
33473,1,1,49,157.75,0.52999,0.87042,0.054735,4,-57,5.5009,F2,1
71997,1,2,21,68,1.1163,-0.10565,-0.013684,2,-59,5.372,F2,3
3499,2,1,12,14.75,0.8583,0.67521,0.18017,1,-67,1.4972,F2,1
53944,2,2,2,98,0.22513,0.25033,-1.0286,3,-61.5,0.75472,F2,3
59145,1,2,4,326,0.38928,0.39961,-0.96014,3,-64,1.1459,F2,3
4583,2,1,16,79.25,-0.091458,0.92784,0.0091224,4,-58,4.4746,F2,1
52751,2,2,1,215.5,0.049247,0.2733,-1.0856,3,-63,1.2395,F2,3
6759,2,1,27,26.25,0.2603,0.98526,0.054735,1,-57,0.072097,F2,1
11651,1,1,40,77,1.2218,-0.025263,0.21438,3,-58,1.4711,F2,3
26434,2,1,46,314,1.0576,-0.01378,-0.15052,1,-61,0.76852,F2,3
34218,1,1,49,226.08,1.0107,0.16995,-0.17333,4,-67,0.46786,F2,3
51756,1,1,59,523,0.2603,1.2264,-0.15052,4,-57.5,0.12732,F2,4
37116,2,1,50,349.55,1.0928,0.21588,-0.03649,1,-58,5.1281,F2,3
37487,2,1,50,365.48,1.0576,0.19292,-0.047893,1,-57.5,5.1787,F2,3
31007,1,1,48,183.83,1.3273,-0.082679,-0.047893,3,-56.5,1.1459,F2,3
46372,1,1,53,199.45,0.27203,0.99674,-0.059296,3,-59,3.5742,F2,1
73564,1,2,22,469.5,1.1045,-0.059712,-0.047893,2,-59.5,5.4686,F2,3
27066,2,1,47,17.15,0.14305,1.0312,0.020525,4,-57.5,0.092039,F2,1
47511,1,1,53,260.65,1.0928,0.055119,-0.10491,1,-57.5,4.9471,F2,3
11445,1,1,39,581.5,1.0928,-0.082679,0.0091224,3,-54,5.6512,F2,3
7893,2,1,36,207.75,0.20168,0.98526,0.14596,2,-57.5,5.2155,F2,2
5722,2,1,19,273.5,1.2335,0.15847,0.066138,4,-55,0.48474,F2,3
26340,1,1,46,308.83,1.1163,-0.048229,-0.12771,1,-61,0.78693,F2,3
5364,1,1,19,34.25,0.79967,0.28478,0.47665,1,-61,0.85136,F2,3
6513,1,1,23,17.25,1.2687,-0.41569,0.077541,1,-61,3.8396,F2,3
20034,1,1,44,317.83,0.58862,0.96229,0.22578,3,-57.5,5.1695,F2,1
15670,1,1,43,188.5,0.94038,-0.082679,0.020525,4,-66,4.4225,F2,3
23794,2,1,45,316.83,1.2921,-0.082679,-0.03649,1,-58.5,0.50468,F2,3
234,1,1,1,135,0.8583,0.65224,-0.10491,2,-57.5,0.46019,F2,2
61558,2,2,13,402.7,0.24858,0.30775,-1.0172,3,-62.5,5.0422,F2,3
29906,1,1,48,25.625,1.1632,-0.025263,-0.10491,1,-68.5,2.8731,F2,3
41866,2,1,51,423.05,1.0342,0.089569,-0.13912,3,-57.5,6.0838,F2,3
20150,1,1,44,330.13,1.339,-0.11713,-0.0022806,1,-67.5,5.6819,F2,3
51506,2,1,59,340.25,1.3742,0.02067,-0.059296,3,-56.5,1.0462,F2,3
45184,2,1,53,138.43,1.2921,-0.036746,-0.025087,3,-57,6.1957,F2,3
23009,2,1,45,270.93,0.89348,0.74411,-0.013684,3,-57,5.3873,F2,1
34185,2,1,49,223.7,1.0107,0.2044,-0.16192,3,-57.5,0.61359,F2,3
43061,2,1,52,207.13,0.45964,0.92784,-0.0022806,3,-61,0.51542,F2,1
4415,1,1,15,102.5,0.54171,0.066602,0.95557,4,-59.5,0.3881,F2,3
8883,1,1,37,259.75,0.36583,0.95081,0.12315,1,-63,0.89738,F2,1
40522,1,1,51,322.85,0.52999,0.90487,0.066138,1,-59.5,5.6849,F2,1
32935,2,1,49,126.13,1.1397,0.043636,-0.070699,1,-56.5,5.0851,F2,3
18852,2,1,44,113.3,0.037521,1.0427,0.14596,1,-60.5,6.1037,F2,1
7071,2,1,28,24.5,0.15478,1.0427,-0.013684,1,-53.5,5.9442,F2,1
3042,1,1,9,1.75,0.57689,0.88191,0.088944,1,-62,5.4011,F2,1
55528,2,2,2,575,0.34238,0.23885,-1.0172,3,-62,1.3192,F2,3
4629,1,1,16,257,0.7645,-0.025263,0.77313,1,-67.5,1.514,F2,3
28113,1,1,47,104.95,1.1397,-0.036746,-0.10491,1,-59,0.78386,F2,3
55645,2,2,2,1473,0.41273,0.21588,-0.98294,3,-59.5,2.1414,F2,3
56125,1,2,2,1580,0.52999,0.032153,-0.97154,3,-60,2.1154,F2,3
71271,2,2,20,521,1.1983,-0.14009,-0.025087,3,-61,0.041417,F2,3
30808,1,1,48,169.45,0.096148,0.82449,0.21438,2,-50,0.80227,F2,4
30917,2,1,48,179.08,1.1163,0.0091865,-0.12771,3,-56.5,4.4179,F2,3
30919,1,1,48,179.15,1.1163,0.0091865,-0.12771,3,-56.5,4.4179,F2,3
74045,2,2,24,448.75,0.43619,0.28478,-0.96014,3,-62.5,5.3827,F2,3
71534,2,2,20,633,1.2101,-0.12861,-0.0022806,3,-60.5,0.064427,F2,3
45182,2,1,53,138.33,1.2921,-0.036746,-0.025087,3,-57,6.1957,F2,3
56245,2,2,2,1606.9,0.61207,0.10105,-0.93733,3,-61,2.0448,F2,3
26699,2,1,46,333.25,1.0459,0.0091865,-0.17333,1,-61,0.77619,F2,3
6779,2,1,27,41,0.30721,0.97377,0.088944,1,-57.5,5.935,F2,1
1327,2,1,4,242,0.82312,0.62928,-0.17333,2,-57,5.1051,F2,2
2579,1,1,6,270.6,0.9052,-0.14009,-0.19613,3,-48,4.8458,F2,3
41738,2,1,51,417.68,1.257,-0.036746,-0.025087,3,-57.5,6.1083,F2,3
25977,1,1,46,284.68,1.0225,-0.0022966,-0.18473,1,-60.5,0.69336,F2,3
6149,1,1,20,54.5,0.96383,0.14698,0.57927,1,-64.5,5.3091,F2,3
9841,1,1,38,139.83,0.94038,-0.025263,-0.03649,4,-63.5,4.1249,F2,3
7314,2,1,30,165.5,0.28376,0.26182,0.81874,4,-55,4.2046,F2,3
41370,2,1,51,402.25,1.1397,0.02067,-0.093505,3,-57.5,6.1252,F2,3
63962,1,2,14,1030.5,0.025796,0.37665,-1.097,3,-66.5,1.646,F2,3
11151,1,1,39,425.75,0.2134,0.97377,0.16876,2,-58,1.5616,F2,2
35901,2,1,50,297.93,1.1632,0.18143,0.0091224,1,-58,5.2708,F2,3
46476,2,1,53,216.1,1.1749,0.078086,-0.13912,3,-57,0.052155,F2,3
23216,1,1,45,283.28,1.0459,0.055119,-0.15052,1,-58,0.62586,F2,3
47888,2,1,53,279.43,1.1514,0.02067,-0.11631,4,-66,6.2004,F2,3
4883,2,1,17,100.5,1.1514,-0.12861,0.18017,3,-57.5,4.5866,F2,3
42199,1,1,51,437.03,0.99901,0.089569,-0.15052,4,-64.5,4.8428,F2,3
46369,2,1,53,199.33,0.27203,0.99674,-0.059296,3,-59,3.5742,F2,1
71495,1,2,20,615.75,1.2101,-0.14009,-0.013684,3,-60.5,0.041417,F2,3
2029,1,1,6,39.25,0.33066,0.98526,-0.047893,2,-56,1.1858,F2,2
32859,1,1,49,121.43,1.2101,0.02067,-0.059296,4,-65,0.7087,F2,3
16962,1,1,43,463.5,0.62379,0.88191,0.20297,3,-67.5,5.6696,F2,1
22959,1,1,45,260.9,0.68242,0.83597,0.077541,2,-56.5,0.81915,F2,2
50860,2,1,58,8.25,0.61207,0.88191,-0.082102,4,-58.5,0.10738,F2,1
3774,1,1,12,533.25,0.34238,-0.23196,0.95557,3,-60,1.3545,F2,3
62063,2,2,14,156.5,0.27203,0.37665,-1.0057,3,-69.5,5.395,F2,3
21851,1,1,45,107.73,1.2101,-0.048229,-0.070699,1,-57,0.49548,F2,3
25041,2,1,46,162.9,0.38928,0.96229,0.066138,1,-61,0.50161,F2,1
70159,1,2,18,461.25,1.0459,-0.036746,-0.11631,3,-61,6.1559,F2,3
21933,1,1,45,117.38,1.1514,0.23885,-0.082102,3,-58.5,4.536,F2,3
28885,1,1,47,216.88,0.96383,0.11254,-0.20754,3,-58.5,0.84216,F2,3
6493,1,1,23,5.25,0.94038,-0.23196,-0.059296,1,-60,3.907,F2,3
8172,1,1,36,297.75,0.98728,0.055119,-0.070699,4,-65,3.4146,F2,3
56358,2,2,2,1638.4,0.43619,0.11254,-0.99434,3,-61.5,1.7902,F2,3
22778,1,1,45,197.5,0.58862,0.84746,0.020525,2,-56.5,0.65961,F2,2
70201,1,2,18,480.75,1.1749,-0.12861,-0.047893,2,-58.5,5.2784,F2,3
44888,1,1,53,121.33,1.1397,0.043636,-0.070699,3,-57,6.1927,F2,3
18087,1,1,44,33.475,1.0225,-0.036746,-0.15052,1,-58,5.0468,F2,3
22960,2,1,45,260.95,0.68242,0.83597,0.077541,2,-56.5,0.81915,F2,2
20325,1,1,44,354.43,1.0342,0.02067,-0.12771,3,-56,4.605,F2,3
21126,1,1,45,19.95,0.23685,0.98526,0.077541,4,-57,4.7891,F2,1
27205,1,1,47,26.95,0.24858,0.97377,0.088944,4,-57,0.15033,F2,1
6622,1,1,24,90.25,0.99901,-0.42717,0.066138,4,-62.5,4.2445,F2,3
45732,2,1,53,170.25,0.28376,1.0082,-0.082102,1,-57,1.3361,F2,1
10223,2,1,38,295.75,0.30721,0.91636,0.20297,2,-57,0.67035,F2,2
52480,2,1,60,488.25,0.1196,0.82449,0.0091224,4,-56,4.9087,F2,4
70287,2,2,19,43,1.2921,-0.20899,0.066138,3,-62.5,0.73017,F2,3
32471,2,1,49,101.53,0.97555,0.23885,-0.047893,1,-59.5,1.379,F2,3
16501,2,1,43,351.5,1.3859,-0.25493,0.24859,4,-64,1.195,F2,3
449,2,1,2,42.75,1.1163,-0.27789,-0.12771,3,-58.5,5.5193,F2,3
46373,2,1,53,199.48,0.27203,0.99674,-0.059296,3,-59,3.5742,F2,1
24374,1,1,46,11.95,0.36583,0.93932,0.077541,1,-63.5,1.1934,F2,1
72289,2,2,21,197.25,1.0928,-0.082679,-0.03649,2,-58.5,5.2907,F2,3
48751,2,1,54,86.5,1.1749,0.11254,-0.093505,1,-57.5,4.1663,F2,3
20684,2,1,44,400.63,1.0225,0.055119,-0.15052,1,-67.5,5.7294,F2,3
47241,2,1,53,249.25,1.2921,-0.036746,-0.03649,3,-57.5,6.2157,F2,3
29134,2,1,47,234,1.1866,-0.071196,-0.093505,1,-58,0.55223,F2,3
45092,2,1,53,133.58,1.128,0.055119,-0.070699,3,-57,6.1804,F2,3
16378,2,1,43,332,0.92865,-0.036746,0.020525,4,-67,4.6296,F2,3
51715,2,1,59,503.5,0.92865,0.14698,-0.070699,4,-66,1.2425,F2,3
57065,2,2,3,314.6,0.49481,0.31923,-0.92593,3,-64,0.7225,F2,3
5600,1,1,19,231.75,0.97555,0.29627,-0.03649,4,-56,0.40957,F2,3
19058,1,1,44,137.55,0.025796,1.0082,0.043332,4,-58.5,6.2586,F2,1
21731,1,1,45,92.975,1.257,-0.082679,-0.070699,1,-57,0.44485,F2,3
69805,2,2,18,49.75,0.34238,0.95081,-0.025087,2,-62.5,1.0983,F2,1
25396,2,1,46,213.93,0.74105,0.77856,0.14596,2,-57.5,0.75932,F2,2
279,2,1,1,178.75,0.88175,0.62928,-0.10491,2,-57,0.15033,F2,2
36605,2,1,50,327.75,1.1045,0.2044,-0.0022806,4,-60,1.1888,F2,3
72338,1,2,21,423.5,0.14305,0.93932,0.12315,3,-59.5,0.25464,F2,4
10258,1,1,38,378.53,0.096148,1.0312,0.0091224,2,-50,0.2255,F2,4
38499,1,1,50,424.08,0.096148,1.1345,-0.013684,3,-65,5.5975,F2,1
44510,1,1,53,99.575,1.128,0.10105,-0.059296,3,-57.5,0.3114,F2,3
73293,1,2,22,340.5,1.1983,-0.15158,-0.025087,3,-61.5,0.21322,F2,3
38700,2,1,50,439,1.0694,0.10105,-0.082102,3,-59.5,0.14726,F2,3
22697,1,1,45,180.63,0.54171,0.87042,-0.025087,2,-56.5,1.1781,F2,2
34819,1,1,50,64,0.2603,1.0082,-0.18473,2,-56,5.8859,F2,2
21815,1,1,45,102.95,1.0576,0.032153,-0.15052,1,-57,0.48781,F2,3
53193,1,2,1,368.75,0.2134,0.11254,-1.0856,3,-61,1.4113,F2,3
57513,1,2,3,387.63,0.34238,0.31923,-0.94873,3,-62.5,0.78386,F2,3
23892,1,1,45,322,1.3508,-0.11713,-0.025087,1,-58.5,0.50928,F2,3
33516,2,1,49,160.33,0.50654,0.90487,0.031928,1,-60.5,4.875,F2,1
29430,2,1,47,253.33,1.128,-0.036746,-0.10491,3,-59,1.172,F2,3
36090,1,1,50,305.9,1.0576,0.22737,-0.03649,4,-60.5,4.4117,F2,3
1959,2,1,5,321.1,0.92865,-0.18603,-0.18473,3,-50,4.9824,F2,3
23152,1,1,45,280.6,1.3039,-0.10565,-0.03649,1,-58,0.58598,F2,3
33823,2,1,49,182.1,0.47136,0.89339,0.054735,1,-63.5,0.033748,F2,4
1340,2,1,4,271,0.92865,0.58334,-0.12771,2,-57.5,5.0959,F2,2
48247,1,1,53,298.88,1.1045,0.066602,-0.12771,1,-57.5,4.964,F2,3
59284,2,2,5,16.75,0.33066,0.33072,-1.0286,3,-63,2.0785,F2,3
44229,2,1,53,67.85,0.42446,0.99674,0.12315,1,-56.5,0.65194,F2,1
7416,2,1,32,42.25,1.1163,0.043636,0.48805,3,-55.5,4.4777,F2,3
49657,2,1,55,249.5,0.52999,0.90487,-0.013684,2,-59.5,5.8675,F2,2
66281,2,2,15,712.75,0.33066,0.30775,-0.99434,3,-70.5,0.18561,F2,3
34794,2,1,50,49.45,0.28376,0.95081,-0.20754,2,-56,5.9426,F2,2
47950,2,1,53,282.3,1.1163,0.032153,-0.12771,3,-57,6.1727,F2,3
13353,2,1,42,22,0.084423,0.98526,0.21438,2,-58.5,5.28,F2,2
3513,1,1,12,24.5,0.72932,0.73263,0.11175,4,-56.5,1.4373,F2,1
57428,1,2,3,375.35,0.36583,0.31923,-0.98294,3,-62,0.78847,F2,3
18534,1,1,44,79.3,1.3508,-0.11713,-0.013684,3,-56,5.1158,F2,3
37402,1,1,50,361.83,1.3039,0.089569,0.043332,3,-58,6.0592,F2,3
41924,1,1,51,425.48,0.99901,0.10105,-0.16192,3,-57.5,6.1574,F2,3
44666,2,1,53,109.08,1.1045,0.078086,-0.059296,1,-56,1.9589,F2,3
21490,1,1,45,71.15,0.36583,0.90487,-0.082102,1,-61,0.41111,F2,1
964,2,1,3,310.25,1.0459,-0.22048,-0.26455,1,-65,0.26078,F2,3
35785,2,1,50,290.32,1.1749,-0.01378,-0.093505,1,-56.5,2.2611,F2,3
70336,1,2,19,69.75,1.2218,-0.14009,0.043332,2,-58.5,5.9518,F2,3
26704,1,1,46,333.5,1.0459,0.0091865,-0.17333,1,-61,0.77619,F2,3
1974,1,1,5,323.5,0.9521,-0.20899,-0.20754,3,-49,4.6832,F2,3
28886,1,1,47,216.93,0.96383,0.11254,-0.20754,3,-58.5,0.84216,F2,3
13331,1,1,42,0.025,0.072698,1.5479,-0.047893,2,-62,0.44792,F2,4
54189,1,2,2,382.85,0.14305,0.26182,-1.0628,3,-61.5,1.5263,F2,3
37484,1,1,50,365.35,1.0576,0.19292,-0.047893,1,-57.5,5.1787,F2,3
33515,2,1,49,160.25,0.50654,0.90487,0.031928,1,-60.5,4.875,F2,1
978,2,1,3,320,1.0576,-0.22048,-0.23034,1,-62.5,0.42338,F2,3
6236,2,1,21,33.25,1.257,0.032153,0.47665,1,-58.5,2.2918,F2,3
22995,1,1,45,266.18,0.22513,0.98526,-0.082102,4,-68,0.75318,F2,4
56124,2,2,2,1579.8,0.52999,0.032153,-0.97154,2,-51,1.6076,F2,3
41988,1,1,51,428.15,1.0928,0.032153,-0.093505,3,-57.5,6.1037,F2,3
12472,1,1,41,192.5,0.20168,0.97377,0.16876,2,-57,0.23777,F2,2
26943,1,1,47,7.25,0.10787,1.0427,0.0091224,4,-56.5,0.25617,F2,1
4263,2,1,14,284,1.1632,-0.12861,0.2942,3,-57.5,5.5791,F2,3
4094,2,1,14,4.25,-0.021106,1.0886,-0.03649,2,-56.5,4.085,F2,2
36298,2,1,50,314.73,1.1397,0.15847,0.020525,3,-58,6.0684,F2,3
13788,1,1,42,272.75,1.1749,-0.22048,-0.12771,3,-57.5,5.5208,F2,3
3368,1,1,11,70.25,0.7176,0.76708,0.12315,4,-57,0.54303,F2,1
17777,1,1,43,658.25,1.2101,-0.15158,0.066138,4,-68.5,0.22396,F2,3
711,2,1,3,66.5,1.0576,-0.25493,-0.23034,3,-51,4.3611,F2,3
5912,2,1,19,336.5,1.0107,0.28478,-0.082102,4,-55.5,0.14726,F2,3
58671,2,2,4,41.25,0.43619,0.21588,-0.92593,3,-61.5,1.2778,F2,3
56219,2,2,2,1601.8,0.37756,0.16995,-1.0286,2,-51.5,1.5217,F2,3
32811,2,1,49,119.4,1.0928,0.066602,-0.10491,4,-65,0.68722,F2,3
45263,2,1,53,143.2,1.3625,-0.048229,0.020525,1,-56.5,2.1215,F2,3
36150,2,1,50,308.45,1.128,0.14698,-0.0022806,4,-60.5,4.3764,F2,3
54093,2,2,2,368.13,0.24858,0.36516,-1.0057,3,-62.5,1.557,F2,3
65118,1,2,15,496.08,0.44791,0.26182,-0.90312,3,-61.5,1.1229,F2,3
5480,2,1,19,190.25,0.8114,0.1355,0.6591,4,-55,5.8353,F2,3
6692,2,1,25,1.5,0.99901,-0.28938,-0.025087,3,-54.5,1.7518,F2,3
56287,2,2,2,1618.9,0.57689,0.043636,-0.94873,3,-61,1.9742,F2,3
23751,2,1,45,314.5,1.3156,-0.094162,-0.03649,1,-58.5,0.54763,F2,3
