"product_id","page","page_order","recommended","date","text","hours","compensation","user_id","username","products","found_funny","early_access"
"1006510","30","7","True","2019-02-23","horror game with educational purpose.. Don't believe in cult even when you experience\nlife depression. I found out the OST is done by a Taiwan indie band, which is pretty awesome.\nThe ended song is quite nice.  Like this kind of game that you can find something warm under horror surface.","0.4","","76561198925579101","gelato","1","","False"
"1006510","30","8","True","2019-02-23","Good!","7.2","","76561198295253190","suiiiiiiin","3","","False"
"1006510","30","9","True","2019-02-23","I decided to buy this game to show my support after watching several gameplays from different youtubers. Last time I also bought Detention and I really really love the game. And yes, Red Candle never disappoints me :) I love the graphics, the sounds and the atmosphere. All things are so normal in a family house but these make much horrible because I feel so close to the story. This is an everyday life, not only in Taiwan, but happens all around. It makes me remind some of my friends who are so addicted to some healing methods. They stay away from doctors and stay away from friends who disagree with them. Human are so interested, right? Anyway, please, try to help with your friends who is doing the same thing like the Du family.","0.2","","","Hikari","9","","False"
"1006510","31","0","True","2019-02-23","Best horror game with valuable Taiwan culture.\nNot as mush jump scared as other games but enoguh scray scene.\nThe story is too true and touching. The side story from news and the ARG promotion (Please search on youtube) showed the main story just a small part in this cruel world.\nI know there's a lot negative comments on steam but it is because of political issues lol, so just ignore them please.\nNothing affecting it as a good game.","0.3","","76561198134053680","cyung715","27","","False"
"1006510","31","1","True","2019-02-23","This is the most representative game of showing 80's Taiwan I've ever played.\nThe style of the old apartment and the superstition of people truly exist in my memories,\nand music and sound effects which used traditional instruments in Taiwan are also well-done.\nI would say that this is a masterpiece.","3.3","","76561198044052748","TimLee","54","","False"
"1006510","31","2","True","2019-02-23","At the time of reviewing, this game is getting review bombed due to a political meme being in the game as far as I'm aware. Loads of the current don't recommend views have nothing to do with the games quality or value, it's just a protest.\nTo me personally, I thought the game was brilliant. The narrative was well done, the horror was done in a way where it wasn't a typical youtuber reactions video  to jump scares. The game isn't as heavy on the horror as I believe it comes across elsewhere but at the same time it's still there but subtle.\nThe game clocked in at around 2.5 hours for me and I am happy with the length in all fairness as I went in knowing the length. Be aware that if you buy it, your length will be around the same. To me it was worth the price but everyone needs to decide that for themselves I guess!","2.5","","","Benji","628","","False"
"1006510","31","3","True","2019-02-23","Masterpiece","3.3","","76561198190823695","songla1204","8","","False"
"1006510","31","4","True","2019-02-23","Taiwan No.1!!!","0.5","","76561198236231128","jeremyshih0628","1","","False"
"1006510","31","5","True","2019-02-23","Though I don't play horror game.\nBut just like student president of University of Toronto.\nThose Chinese use unfair method to destroy what they don't like politically.\nAt least I can buy this game, give it a positive recommend.\nA game should be commented by those who care about ""Is it a good game"" rather than ""Is it a politically correct game"".\n(And a fun fact is that no one think it is about politics but them.)","0.2","","76561198011989875","likwueron","213","8","False"
"1006510","31","6","True","2019-02-23","Great game","5.3","","","PeacockBlue","223","","False"
"1006510","31","7","True","2019-02-23","Amazed  by the fantastic music and the terror atmosphere.","3.9","","76561198126527920","Badassmolamola","22","","False"
"1006510","31","8","True","2019-02-23","For those who speak English.\nThis comment is meant to explain the current situation.\nAn Easter egg was found in the game mocking the current leader of China Xi Jinping as Winnie the Poo. (Which turns out to be a dev inside joke and was patched right away)\nThis caused an outrage in the China community causing all this review dirty bomb to occur.\nDevotion is an excellent game, with its unique art style portraiting the suspenseful atmosphere. It doesn't deserve such punishment as it is received at the moment. I personally highly encourage people to support/buy this game; play it or not. Not only because it's such a wonderful game, but also to show people like us would not stand down to such ideology and such dirty action we hate so much.\nIn Freedom We Trust.\n*Side notes: One of the game's moral is to not trust any cult and should think independently. How ironic.*","11.7","","76561198131823851","jason.kuo41","3","2","False"
"1006510","31","9","True","2019-02-23","Great game with good story line, graphics as well as the game music. Must buy !!","2.8","","76561198273353650","Brian","62","","False"
"1006510","32","0","True","2019-02-23","I really love how the game makers chose to tell such a simple yet tragic story, through a first person game. What the main character been through, and his choices when facing difficulties, is not something I would have done myself... Yet, through his eyes, I get to understand why he chosen this path, and how he regrets it.\nThe game isn't long, yet it is scary and puts me in a pressured situation (I bought the game but end up watching my friend play it... It's THAT scary), and the ending made me burst into tears.\nThe art in this game is splendid, and the soundtrack is definitely worth spending money on! (Hopefully I'll won't be crying after hearing it a thousand times lol)","1.8","","","Liyuanne","11","","False"
"1006510","32","1","False","2019-02-23","gg bc taiwanxjb","3.2","","76561198805714090","Scarface911","10","6","False"
"1006510","32","2","True","2019-02-23","I waited for 2 years for RedCandle to produce their new game, and it really worth me waiting. Devotion is the most powerful horro game I’ve ever experienced. The 3D animation and the nostalgia, old Taiwanese story background which I deeply appreciate and highly relate to, are the reasons I will continue to play it over and over agin, despite it always scare the♥♥♥♥♥♥out of me. If you can not appreciate this game because of your political stand, it’s your problem, deal with it. Don’t ruin the game reputation simply because you can’t take that joke, which btw, you people invented at the first place. Devotion is a game you can be scared and learn Taiwanese folk customs at the same time. I can guarantee you will enjoy the game fully! Oh and the OST is also amazing, love the ED songs and The Pier Girl!","3.6","","","yuti41330","7","","False"
"1006510","32","3","True","2019-02-23","Touching story, amazing detail of game.\nIt take a very good use of traditional culture in Taiwan, which gives me a vicarious feeling throughout the whole game.\nMusic is also a great work of this game. It's a key point to bring out all the emotion.\nI recommend this game to everyone who want to experience some exotic family story","0.4","","76561198105410551","玨","8","","False"
"1006510","32","4","True","2019-02-23","好玩!!!!","5.7","","","lauming123456789","312","","False"
"1006510","32","5","True","2019-02-23","Amazing story.\nGood job,Taiwan team.","0.9","","","boyjay14","6","","False"
"1006510","32","6","True","2019-02-23","Although Devotion is currently facing critical remarks due to the political differences between Taiwan and China, I just wanted to say that it is only meant to be experienced as a game, and as a game, it is certainly a huge leap in Taiwan's gaming industry. The graphics, the details that went into every scene, and of course the story line, which isn't only the horror game that it seems to be, but also tells a tragic tale that touched many hearts. I hope that in the future, Red Candle Games can come up with more brilliant games, and will definitely recommend this one.","6.6","","76561198260411813","janray.liao","6","","False"
"1006510","32","7","True","2019-02-23","Great game with an incredible atmosphere.\nBonus points for triggering some oppressed sheep.","0.1","","","wolVenom","924","","False"
"1006510","32","8","True","2019-02-23","This is a horror game that makes billions of China people afraid to play.","1.8","","","宇文大地","101","1","False"
"1006510","32","9","True","2019-02-23","Was wondering why so many people dislike devotion, until I found all the dislike were from China.","1.4","","","Dada the Artist","239","3","False"
"1006510","33","0","True","2019-02-23","This is possibly the scariest horror game ever made.\nBecause 1.4 billion mainland Chinese are now too scared to play this.\n- The game put Xi’s name along with Winnie the Pooh on a dark magic spell paper. It’s the Chinese equivalent of having a stabbed voodoo doll.\n-  The antagonist cult leader’s name is Lu Gongmin which is a homonym with the words for “mainland citizen”. Under his leadership, the cult sacrifice is committed on October 1. One of the characters was killed on his 49th birthday. China's independence was declared on 1949, October 1.\n- Before the launch of this game in the mainland, multiple social media influencers were paid to specially promote the game as a “made in China” game.\nWell ♥♥♥♥ing done, you magnificent bastards.","0.2","","","Davlos","284","6","False"
"1006510","33","1","True","2019-02-23","A great game produce by Taiwan, great ART & great story, love it! but seems China hate it, makes me love it even more! HAHA","3.8","","76561198155909618","people3895","40","1","False"
"1006510","33","2","True","2019-02-23","A great game made in TAIWAN, not China","3.5","","","lovebabe1229","32","","False"
"1006510","33","3","True","2019-02-23","Let me try to illustrate myself here. I am discussing a very sensitive topic and I hope you will not jump to conclusion and finish reading what I have to say.\nFirst I would still like to start with the game itself, I don't like to work without context.\nThis is a solid game for story-telling. It is not an easy job to draw a time-period-specific background, tell a story within a very small spectrum and craft them into a short game experience. The game has done an excellent job in rendering and emphasizing the atmosphere of mystery and dread. It is very immersive to play and enjoy the story from start to end. So much that it feels more like an interactive movie that walks you through a mythical tale that few have known about.\nBut I guess many of you have known about the controversy that arouses among player base in China.\nAm I offended? Yes. Regardless of the initial intent being malicious or not, it is very disturbing to see them in game. Mostly because of how the ""easter egg"" is out of context of the background setting of the game story itself. It is a 1980s story after all. I am offended not because I want to particularly defend someone, I am because I think it negatively affected part of my gameplay experience from the story itself.\nOther than this I don't want to join the bandwagon of trying to give other reaction or comments that extend from this context. While I don't necessarily agree with either of the political claims, it's worth noting that Red Candle Games is known to produce games that contain political issues that were related to the specific time period, just like how Detention did. In a certain way controversies are expected to be present. Also, certain interpretation of the content has been over-exaggerated, turning them into much bigger issues then it should have been. For example, whether using a humiliating name of a leader necessarily means supporting independence, is a questionable claim. I am in no position to comment on others' reaction, but I think some people has been blindly following the drama without even understanding the context.\nAs someone who live and work with people from mainland China, HK/Macau region and Taiwan, I think too often we are making assumptions, taking sides without much understanding of the whole picture of the issue. The fact that these people live in a majorly different environment and norm of life, with little to none interactions have been one of the most important reasons why we have some major misunderstandings. It is important, however, that we can realize the difference and try to stay rational at times. It has nothing to do with what you reckon politically, but a very basic standard of even being regarded as a valid argument. I do know that we cannot determine anything in a political aspect, but it just pains me to see people throwing hatred and utter stubbornness all over our lives.\nThe rating is PURELY for the game content, nothing beyond.","0.1","","","DragonGJY","75","3","False"
"1006510","33","4","True","2019-02-23","It's OK.","3.0","","76561198023703882","Raikhen","230","","False"
"1006510","33","5","True","2019-02-23","Political metaphor is not uncommon in the game industry. I think you've done nothing wrong.","1.1","","","Coxxs","2265","","False"
"1006510","33","6","True","2019-02-23","Good design and wonderful music.","13.2","","76561198841596457","Shin","4","","False"
"1006510","33","7","True","2019-02-23","Although the game is not long, but it has a deep meaning about family, and it's a very horror game.","3.1","","76561197971415900","ts21020","47","","False"
"1006510","33","8","True","2019-02-23","It's a short story, but sticks to our reality.\n""Detention"" is too outstanding. Though ""Devotion"" has extraordinary musics and scenes, it is quite weaker than Detention in contrast, too directly, lacking of game experiences and gradual feeling for its players.However, the issue and story of this game is still touched.\nMr. Du caused the tragedy undoubtedly. But what can he do, if he believe there's nothing else can help him? He is a Machismo and selfish, but maybe he is not on purpose. He's just a victim of a time. I also ponder that if I'm in his situation, can I think as clear as bystander like us?\nMaybe it's just a game, or maybe it wants to tell more. Whatever you think about this game, but, sadly, there're still a lot of people like Mr. Du today.\nMusic: 5/5\nArt: 4.5/5\nCreepy: 4/5\nStory:4/5\nGame Experience: 3\nThe Naughty of Red Candle: ∞/5\n==============================\nP.S.\n""Happy New Year"" and congratulation for finding the easter eggs for some people~~\n灑花 (*￣▽￣)/‧☆*""`'*-.,_,.-*'`""*-.,_☆","0.1","","","c23673141","16","","False"
"1006510","33","9","True","2019-02-23","it's from red candle, what can i say?","5.1","","","iLovePiggy","87","","False"
"1006510","34","0","False","2019-02-23","G胖開放了steam的言論自由，是為了什麼，為了我們這些花了錢買遊戲的人能夠自由表達自己的權利，所以我們可以為自己的立場辯護，我們給差評是規則允許的自由，就像你們台灣可以噴總統，香港可以說特首，美國可以遊行抗議Trump一樣，都是被許可的，但是並不代表你們就可以高人一等居高临下批评中国人玻璃心，顺便认同諷刺中國人民都是迷信的邪教徒的游戏设定。如果在大陸遊戲裏諷刺臺灣人被資本主義被金錢和性欲迷失了本性，拿某黨派貪污官員或者李宗瑞作案例說你們都是金錢奴隸色魔，這樣的遊戲做得再好你們會買嗎，買完之後笑嘻嘻給好評？斷章取義本身就是錯誤。\n何况，破壞總是比建設更加來得容易，你們這些嘲諷中國億萬迷信的，哪個站出來，點醒我們？推翻某黨？帶領中國建設實現民族自由和發展？什麼是共產黨人？就是適者生存，不信鬼神，堅定的唯物論者，基於這點，中國也有很多以公謀私為非作歹的假共產黨員沒問題。但是你們如果解决不了中國實際發展問題，比方在穩定和自由民主之間選擇了穩定，犧牲了後者，在建國時期迫於國際形勢在重工業和農業之間選擇了工業，犧牲了農民，在經濟發展和環境保護選擇了前者造成了巨大的污染和資源浪費，在文革時期，好吧這個沒得洗，就是一個大錯誤，縱觀49-19這七十年，意識形態不同的歐美也得承認中國的社會建設路線不論正確與否，帶來的都是一個滿身瑕疵但是逐漸強壯的巨人。唯有利益决定一切，何况，茶葉蛋這種東西我記得2002年小學基本上家家戶戶都能吃得起了，反倒是臺灣自己黨派紛爭亂七八糟，宗教橫行，意識形態混亂，我希望你萌能記住三國時期曹操的一句話“唯才是舉，吾得而用之”。就這個遊戲而言中國人不是玻璃心，如果你把黑人領袖名字寫在符文上，美國的白左和黑人會燒了這家公司，而我們，其實還算文明。\n什麼是自由的精髓？我們大陸確實沒有言論自由，我們說了不算，你們這些拿著雞毛當令牌的跳樑小丑說了也不算。\n人是生而自由的，但卻無往不在枷鎖之中。\n自以為是其他一切的主人的人，反而比其他一切更是奴隸。            ———《社會契約論》盧梭\n—————————————————————————————————————————\n遊戲本身做得真的非常棒，尤其是美心的《碼頭姑娘》，從返校就玩，除了政治隱喻，要不就明著說啊何必影射。\n遊戲我雲通關，就是為了面子買了就差評，然後退款，最後還白賺一個DLC原聲，但是這就是steam規則，不服可以舉報我。酸我沒玩的點開我頭像看看遊戲庫就知道了。\n—————————————————————————————————————————\n我真的沒想到，某些台灣群眾的神經已經敏感到這種地步了，這個遊戲單純惡搞習主席，我們可以一起笑話大陸的言論自由和“民主法治”。你把PRC的領導人比喻成邪教頭子，那不就是隱喻我們大眾都是愚民和邪教信徒？\n我明白你們為什麼焦慮，因為中國強大了，2019年1月2日有一條公報關於統一海峽兩岸的，很多人還覺得沒必要這麼著急，用人情去把台灣的民眾感召回來，那些認為自己是日本後裔的人一定坐不住了，獨立沒有條件，反攻大陸沒有實力，就像一隻待宰羔羊，所以這麼氣焰囂張上躥下跳，沒問題。\n本來我支持和平過渡，現在我也覺得等那些親如兄弟的在49年被分開的老軍人趨勢之後，捐錢打台灣理所應當，既然道理講不通，國家與國家之間對話全屏實力，要不要從青海新疆戈壁灘拉點沙土填平台灣海峽，人民解放軍直接開過去？還是你們這些跳樑小丑老老實實夾著尾巴做人承認省份地位，保持一國兩制？\n我在俄罗斯区，我为中华人民共和国人民说话。","0.1","","","pad is awesome","560","19","False"
"1006510","34","1","False","2019-02-23","牛逼哦，要黑光明正大点呀，藏着掖着算个啥，你说呢弟弟","3.2","","","HO↗JO↘E↗MU！","166","6","False"
"1006510","34","2","True","2019-02-23","I personally have no interest in the political debate source of the review bombing that is interesting Red Candle games.\nWhat I do have interest in is that the game is great. Environments are few but they are very detailed. There is also a lot of creativity with a few very unusual sequences. The atmosphere is Devotion's biggest strength, because it's very intimate and familiar but in a twisted way. It gets more and more morbid, sinister and depressing. The third chapter is particularly visceral, but what the others lack in intensity they make up for in getting under your skin and deeply unsettle you. I also think that being European, the setting of Taiwan in the 80s is kinda alien to me and unnerving in an almost dystopic way. Ironically, the game could probably have a stronger impact on Western fans than Eastern ones, but that's just my impression. The story is captivating, though I feel that (if I understood the story correctly) the main expedient that serves as a foundation to the plot is a bit overused in the genre nowadays.\nGameplay is very simple. It's mostly walking, picking up notes, interacting with stuff and solving very light puzzles. This can very easily lead to a boring game experience, but luckily the game plays well on its strengths in writing and atmosphere so it's an immersive ride from beginning to end.\nThe sound design is excellent. It's the cornerstone of any good horror game and this is no exception. The songs are also quite good, there is some Yamaoka influence but they're very much their own thing.\nOverall it's a great game. Not as good as Detention and similarly short, but Red Candle Games show a lot of talent and creativity so I'll gladly buy anything else they put out next (if this whole political controversy doesn't have any lasting effect and I hope it doesn't).","3.0","","","FreddyTheMonkey","319","","False"
"1006510","34","3","True","2019-02-23","亲爱的中国人，你不觉得讽刺吗？但我不管，我不在中国，我不想这个游戏被和谐了。","0.5","","76561197968612248","rascalpo","69","1","False"
"1006510","34","4","True","2019-02-23","7 out of 7","3.7","","76561198011817485","IKA","188","1","False"
"1006510","34","5","True","2019-02-23","Extremely good game with Taiwanese culture description.\nAbout China people’s comments are only over explaining in political part.\nThey don’t know the time what happened to Taiwan so if you search on YouTube and realize the situation then you will know why Red Candle company set these backgrounds and pictures.","7.3","Product received for free","76561198443511006","見えない世界","9","","False"
"1006510","34","6","False","2019-02-23","Too Naive, Too Foolish!","0.2","","","ZhOuTK！！！","104","8","False"
"1006510","34","7","True","2019-02-23","I really enjoy this game :)","3.0","","76561198273572812","david.h.wong","18","","False"
"1006510","34","8","True","2019-02-23","Awesome game! Chinese government sucks! XJP is such an ♥♥♥♥♥♥♥. 別用習近平這白痴侮辱可​​愛的小熊維尼好不好，哈哈哈","0.5","","76561198204084244","GoGo","1","","False"
"1006510","34","9","False","2019-02-23","Good game, introducing a lot on Taiwan folk custom and history. And really gave some insights into religious beliefs and the family.\nBut I requested for refund this morning.\nI don't care about bonus content or developers' political opinions.\nAfter the bonus was revealed, originally I decided to play it anyway, until I saw those responds to the complaints on internet, criticizing that all Chinese players play pirated games and no worry about their voices.\nOk. Fine. As you wish.","1.4","","76561198799862574","aswhenmos850","8","18","False"
"1006510","35","0","True","2019-02-23","Scary but great","1.4","","76561198151361335","s53045310","11","","False"
"1006510","35","1","True","2019-02-23","About the silly political diskussion (Quote from MPT):\nThere was this spell in the Taiwanese game Devotion by 赤燭遊戲 － Red Candle Games, people then realised that the red circled words sound like ""yo mom idiot"" in Mandarin (actually means you are an idiot), while the red stamp is in ancient font, saying\n　\n""Xi JinPing Winnie the Pooh""\n　\nThis irritates Chinese gamers, ironically they can't even write these words in Mandarin on their own blogs (Weibo), many got deleted cos calling Xi as Winnie is banned in China.\n　\nSo now they are making the♥♥♥♥♥♥storm on the forum of Devotion on Steam, another hilarious point is that they were calling this ""made in China game""\nNow it becomes ""separatist game"" it seems.\n　\nThe game company has changed the latest version to ""happy new year"", but this should not influence the business too much, since in China pirate version is still the mainstream, and this game is getting good review worldwide. However there are now a lot of negative reviews flooding over the 2 games of this company on STEAM all of a sudden, and we all know why.","1.9","","76561197990877114","HEMA~N|nJa","1386","3","False"
"1006510","35","2","True","2019-02-23","The game is real thrill. It takes around 3 hours to play.  The scenario is similar to my grandma's place.\nThe game is made by a Taiwanese group. It was mainly positive, till Chinese users found a hidden massage wrote ""Xi is\nWinnie the Pooh"", then they gives tons of negative comment.\nThe description by those Chinese users change from ""Good game made by Chinese"" (since China always think Taiwan is part of them) to ""Evil Taiwanese games promote Taiwan independent and hurts their feeling"".\nNow the game is banned by China, awesome.\nI sincerely hope those sensitive and fragile Chinese people could see some doctor.","3.4","","76561198272520683","a36402191234","20","1","False"
"1006510","35","3","True","2019-02-23","Very good game. and very Taiwan culture in it (in scare way, lol).","0.4","","","bill22413","102","","False"
"1006510","35","4","True","2019-02-23","[Disclaimer: I guess the Chinese 50 Cent Army has nothing better to do than vote bomb a Taiwanese published game. I definitely recommend this game in spite of their attempts to degrade it.]\nI was & am a big fan of Detention, so Devotion was a quick purchase for me.\nIt has a different feel for sure:\n- It's first-person instead of third-person\n- You're one person\n- The horror is more in the form of\nThe story focuses\n. That said, I ""enjoyed"" this story in the sense one can enjoy such things. There are different puzzles and mechanics in the game that were not present in Detention, so that brings different forms of interest to the game.\nI also appreciate the attention to cultural detail. Everything is very\n; if you play the game, you can feel what it is like to live in Taiwan, be it a bit older (so, if you frequent more rural areas of Taiwan, you'll get a feel for what you'll see!). I love it. It has a feeling of nostalgia that I cannot relate to (because I live in Taiwan, but I'm not Taiwanese) and can relate to (though I'm\nTaiwan, it makes me\nfor a past I never experienced).\nThere are only two cons I can think of:\n1) It's very short; it only take about 2.5 hours to complete, if that. I spent A LOT of time looking around.\n2) If you're on PC, it gives you all button directions for an XBox controller. Not a huge deal, but it's a little annoying remembering which keyboard buttons is assigned to what when some actions are only used sparingly.\nIn all, I recommend this game wholeheartedly; please do not let the vote bombing affect your decision to purchase the game.","3.1","","","get9","653","","False"
"1006510","35","5","False","2019-02-23","WARNING !!!!!!!. This  company is run by ♥♥♥♥ing COMMUNIST separatist in Taiwan. they hide their propaganda and racist jokes in one of the banner as an easter egg. that's why you see all the down vote from Asian players recently. I know maybe that is irrelevant to you, but please support Taiwan independent from commie china's influence, don't buy this game!!","0.2","","76561198359217353","michaelmou2018","91","25","False"
"1006510","35","6","True","2019-02-23","Pros\n- Visual design.\n- Sound effects and music.\nCons\n- Even shorter playtime than ""Detention"" game\nStill a solid work by RedCandle Games. Forget the negative reviews from China.","0.1","","","Fantasy4z","44","","False"
"1006510","35","7","True","2019-02-23","Awesome game, with some great atmosphere, story and interesting gameplay. Defintiely not for the faint hearted. Sends a good political/religious message as well.","3.2","","","Get Schwifty","328","","False"
"1006510","35","8","True","2019-02-23","Devotion getting review bombed by Chinese players,\nbecause this game has a hidden easter egg about Chinese paramount leader - Xi Jinping.\nThis is game is very fun,\nbecause Chinese players feel bad, must be a good game.","2.4","","76561198057948470","Time Zero","65","1","False"
"1006510","35","9","False","2019-02-23","我可去你妈的台湾狗逼们 当了婊子还要立牌坊 好好做游戏不行 非要秀智商 垃圾地方尽出垃圾 看头像","0.1","","76561198070726287","Zachlstar","21","23","False"
"1006510","36","0","True","2019-02-23","The story, music and the atmosphere are great and the ending makes me cry when I watched playthrough . It has 92% positive comments (there were 4032 comments in total at that time) before the players in China come here and give this game lots of negative comments.","0.2","","76561198923038641","sunny5512373","1","","False"
"1006510","36","1","True","2019-02-23","Very good!","3.0","","","cangming","23","","False"
"1006510","36","2","False","2019-02-23","Devotion is not a game but a political tool.\nRedCandle TREATS ALL OF PEOPLE IN MAINLAND OF CHINA AS EVIL EXISTENCE, NOT ONE PEOPLE, ALL OF US.\nThere are more than 15 places in this game that insulting China,  actually they map the cult to all of us who born and live in MainLand of China.\nAnd can you believe even that LITTLE GIRL's NAME HAS POLITICAL MEANING?\nCome here to enjoy games, not to eat♥♥♥♥♥♥and watch your show.\nDo not pollute steam okay?\n可怜的郁金香 :(","0.1","","76561198191894735","TrillieTBM","46","21","False"
"1006510","36","3","True","2019-02-23","Wonderful game that had me thinking from start to finish. Set aside 3 hours and give this a go. Some jump scares but it's mainly all unsettling imagery which I appreciated a ton.","2.7","","","Shinsuke Nakamura","1925","","False"
"1006510","36","4","True","2019-02-23","Well done!","4.1","","76561198093880046","jimmy60504","43","","False"
"1006510","36","5","False","2019-02-23","It was a good game, almost an art piece, while the ""smart"" developer ruins it by hiding ""easter eggs"" in it. Please, developers, respect your game.\n--- some other game developer","0.1","","76561198123582522","gzblake","116","10","False"
"1006510","36","6","True","2019-02-23","習近平小熊維尼 你媽87 真中肯","0.3","","","Peteristired","148","1","False"
"1006510","36","7","True","2019-02-23","Devotion got review-bombed because a hidden easter egg in the game depicts Xi Jinping, the supreme leader of communist China, as an evil cultist emperor. It's really funny that the reviews are overwhelmingly positive before the easter egg was discovered. The oppressed are unironically defending their oppressor. This is exactly what a cult looks like.\nGame itself is decent as a horror walking simulator. The only thing I dislike is the movement speed.","2.3","","","Waifu Beater","148","77","False"
"1006510","36","8","False","2019-02-23","13/100","0.1","","","Lai8333","1","4","False"
"1006510","36","9","True","2019-02-23","A near-perfect Taiwanese adaptation of the Layers of Fear. If you love the other psychological horror games, you will love this.","5.7","","76561198352672798","rileyvel","57","","False"
"1006510","37","0","True","2019-02-23","I came expecting a horror game, but I got a deep, unending sadness game. I wanted to do a multi-video let's play of it, but ended up playing it start to finish in one go. I'd like more stuff like this, because it's squarely in the Layers of Fear ballpark.","2.9","","","Psychroclasm","423","","False"
"1006510","37","1","True","2019-02-23","A very fun and well made game. Ignore most negative reviews as most of them posted that for political reasons.","3.9","","76561198357884921","xenosagaa","17","","False"
"1006510","37","2","False","2019-02-23","I can't believe my first ever negative review give to this game. This is a game with potential. It could be masterpiece if not the stupid political agenda hidden in the game. The developer properly thinks they are clever. But I found it disgusting to play your customers like that. I don't mind people critics my government, it is not perfect. But at least they should have the decency to discuss it openly. Hiding their political agenda in a game that original has nothing to do with political views, is an insult not to the gamers but to the game itself. You want to publish a game that Chinese government is the evil lord, fine, tell the customers, give us a choice! Like call of duty serious, when they want to make Russian troops the villain they show it in the trailer. Don't ambush us and don't treat us like fool.","3.5","","76561198207309932","bcdmn1989","34","6","False"
"1006510","37","3","True","2019-02-23","I didn't enjoy this game due to its length and gameplay (it's a walking simulator).\nBut Mainland Chinese locusts swarming and spamming on the steam review and forum laughing my♥♥♥♥♥off because they can't stand their highest emperor being hidden insult (it got patched) somewhere in game .\nSo this is why this game got ""Mixed"" review in one day.\nFor anyone who still interesting in this game :\nit still got some good art, music, and memorable story that i like.\nBuy it when discount or you want to support this independent workshop and getting it with full price!","2.8","","76561198018196711","qvex123321","534","","False"
"1006510","37","4","True","2019-02-23","Good Taiwanese horror game","5.6","","76561198038795918","hanson0617","48","","False"
"1006510","37","5","True","2019-02-23","awesome game from Taiwan team!","2.1","","76561198359637211","pinkberry7798","2","","False"
"1006510","37","6","False","2019-02-23","its fckn overprized for 3 hrs of gameplay damn I cant even get a refund","3.0","","76561198355437297","zache136","15","16","False"
"1006510","37","7","True","2019-02-23","This game is awesome!\nIt is really creepy and atmospheric.\nI don't know whats going on with the negative reviews, but the game itself is really good.","3.4","","","Nokkternal","320","1","False"
"1006510","37","8","True","2019-02-23","Decent graphics, great sound design and really creepy atmosphere. The story was interesting, for the most part, and there were some good jumpscares but there isn't any 'real' gameplay, since all you're doing is walking around and exploring things. The game would really benefit from a running feature because it was painfully needed at some parts, especially towards the end. Overall, it was an okay story with a few scares and some great sound design.","2.9","","76561197998168760","Murlr","291","","False"
"1006510","37","9","False","2019-02-23","I was hoping for the Detention feels-train again but sadly it's just... not quite there. It felt like it was building up to it but just never got there. I don't know, I was so hyped up for the game and maybe that's why I'm so disappointed by the end result.\n- The cinematic aspects of the game were very good, as is to be expected from this company.\n- There isn't really much horror. The atmosphere is certainly suitable for the story it's telling: oppressive, depressing and dreary. The sentimental qualities took precedence over the horror, it's difficult to find scary, or even disturbing. There is only one very brief section in the game where you are in any kind of danger.\n- The story is very straight-forward when compared with Detention. Which is disappointing and kinda to be expected from a game that's only two hours long. Red Candle dropped a crap ton of side materials on the Chinese media platforms that hinted at lots of plot points and foreshadowing (apparently the story should also have involved the previous owner of the apartment who grew insane, killed and dismembered his wife, hid her body and hastily sold out the apartment at a very low price), but almost all of that didn't get used in the actual game which is a massive shame because they sounded really interesting.\nThe emotional impact of the game fell a bit flat for me. I still remember when I first got to Mr. Chang's monologue in Detention, when the truth was revealed and he was ready to face death. I was left speechless, the build-up was perfect and the impact resounded all the way through to the end. Nothing in Devotion made me feel that way and to that degree, and I wish it wasn't like this...\nThe song was good though, brilliant performance by the little girl.","3.8","","","Swift_Dawn","10","9","False"
"1006510","38","0","False","2019-02-23","看情况不对立刻锁区？\n又当又立然后秒怂hhh\nThe stupid political metaphor ruined this game.","2.6","","","WhiteDark","92","9","False"
"1006510","38","1","True","2019-02-23","This game is awesome. Negative reviews are chinese trolls.","0.6","","","BFG","323","1","False"
"1006510","38","2","True","2019-02-23","When I played the first time, I was busy getting scared. Only when I played the second time I realized it is about the love from a foolish dad...\nAmazing story, graphics, sounds, and music!","10.4","","","cccwccc","52","","False"
"1006510","38","3","True","2019-02-23","I wanted to change my pant but the closet wouldnt open and the bathroom door is locked all the time wtf man","3.4","","","cuckygianac","140","","False"
"1006510","38","4","True","2019-02-23","This game demonstrates effective Anti-Piracy techniques for Single-Player PC game, especially in China.\n大慈大悲　习近平新时代中国特色社会主义思想\n大慈大悲　打击侵权盗版维护清朗网络版权秩序\n大慈大悲　创造新时代中国特色社会主义新辉煌","1.0","","","m(ΦωΦ)m CAT m(ΦωΦ)m","81","4","False"
